ID_Visitor,Visits,products_visits,products_category_visits,deviceCategory,campaign,medium,continent,Product_Category,CA
ID1192017691376651949,96,58,12,desktop,(not set),(none),Americas,Apparel,125.91
ID1066020050760729061,106,60,6,desktop,(not set),(none),Americas,Apparel,125.35
ID8167811292026269962,85,20,3,tablet,(not set),(none),Americas,Apparel,124.99
ID072595322994470645,22,12,2,desktop,(not set),(none),Americas,Office,124.8
ID3860895983574499248,99,44,6,desktop,(not set),(none),Americas,Apparel,124.76
ID6638757715697326047,81,36,4,desktop,(not set),(none),Americas,Drinkware,124.71000000000001
ID3849055062112562467,181,71,9,desktop,(not set),(none),Americas,Apparel,124.10999999999999
ID3849055062112562467,181,71,9,desktop,(not set),(none),Americas,Accessories,124.10999999999999
ID7309503915118946070,156,41,7,desktop,(not set),organic,Americas,Office,123.94
ID7309503915118946070,156,41,7,desktop,(not set),organic,Americas,Apparel,123.94
ID278006067838626060,43,24,4,desktop,(not set),(none),Americas,Apparel,123.84
ID278006067838626060,43,24,4,desktop,(not set),(none),Americas,Drinkware,123.84
ID9807072102349488174,87,58,8,desktop,(not set),(none),Americas,Electronics,122.99
ID770809688008689824,173,60,9,desktop,(not set),(none),Americas,Office,122.31
ID770809688008689824,173,60,9,desktop,(not set),(none),Americas,Apparel,122.31
ID770809688008689824,173,60,9,desktop,(not set),(none),Americas,Headgear,122.31
ID3191023303780419966,524,104,13,mobile,(not set),(none),Americas,Bags,120.0
ID3191023303780419966,524,104,13,mobile,(not set),(none),Americas,Office,120.0
ID3191023303780419966,524,104,13,mobile,(not set),(none),Americas,Lifestyle,120.0
ID6927502833342765895,46,28,7,desktop,(not set),(none),Americas,Bags,119.96
ID6912883439266311760,136,45,8,desktop,(not set),(none),Americas,Apparel,119.96
ID6912883439266311760,136,45,8,desktop,(not set),(none),Americas,Office,119.96
ID6927502833342765895,46,28,7,desktop,(not set),(none),Americas,Lifestyle,119.96
ID6324348497900492040,74,48,6,desktop,(not set),(none),Americas,Apparel,119.88
ID6324348497900492040,74,48,6,desktop,(not set),(none),Americas,Office,119.88
ID1824403942849017875,127,70,11,desktop,(not set),(none),Americas,Apparel,119.22
ID1824403942849017875,127,70,11,desktop,(not set),(none),Americas,Drinkware,119.22
ID9929718464015751383,44,24,3,desktop,(not set),(none),Americas,Apparel,118.76
ID7232250219554218806,70,30,6,desktop,(not set),(none),Americas,Apparel,118.76
ID8095534864331914505,218,94,13,desktop,(not set),(none),Americas,Office,117.89
ID7522022248849575139,179,69,9,desktop,(not set),(none),Americas,Apparel,117.51
ID6198640626088260901,163,78,11,desktop,(not set),(none),Americas,Drinkware,116.94
ID6198640626088260901,163,78,11,desktop,(not set),(none),Americas,Office,116.94
ID7360418616242621195,77,44,7,desktop,(not set),(none),Americas,Drinkware,116.91
ID7360418616242621195,77,44,7,desktop,(not set),(none),Americas,Apparel,116.91
ID0587123899418457189,202,140,18,desktop,(not set),(none),Americas,Apparel,116.28
ID0587123899418457189,202,140,18,desktop,(not set),(none),Americas,Drinkware,116.28
ID0532638128006986594,174,86,13,mobile,(not set),(none),Americas,Office,115.84
ID0532638128006986594,174,86,13,mobile,(not set),(none),Americas,Electronics,115.84
ID0532638128006986594,174,86,13,mobile,(not set),(none),Americas,Apparel,115.84
ID5441087838163342931,107,52,9,desktop,(not set),(none),Americas,Office,115.48
ID2070973913663396602,264,74,10,desktop,(not set),(none),Americas,Apparel,114.78
ID6142588634593975998,191,92,13,desktop,(not set),(none),Americas,Apparel,114.34
ID6142588634593975998,191,92,13,desktop,(not set),(none),Americas,Headgear,114.34
ID7222134693316285514,33,11,3,desktop,(not set),referral,Americas,Apparel,113.96
ID4271225704361981065,110,62,8,desktop,(not set),(none),Americas,Apparel,113.94
ID4271225704361981065,110,62,8,desktop,(not set),(none),Americas,Office,113.94
ID9555741736996986439,203,72,11,desktop,(not set),(none),Americas,Apparel,113.91
ID9555741736996986439,203,72,11,desktop,(not set),(none),Americas,Office,113.91
ID9555741736996986439,203,72,11,desktop,(not set),(none),Americas,Lifestyle,113.91
ID3859415812077160469,287,64,9,desktop,(not set),(none),Americas,Apparel,112.15
ID1649731062336600949,168,76,10,desktop,(not set),(none),Americas,Drinkware,111.95
ID1649731062336600949,168,76,10,desktop,(not set),(none),Americas,Headgear,111.95
ID2770590171579767874,68,26,4,desktop,(not set),(none),Americas,Office,111.1
ID2770590171579767874,68,26,4,desktop,(not set),(none),Americas,Drinkware,111.1
ID4265447158786402030,63,43,5,mobile,(not set),(none),Americas,Apparel,110.99
ID3248695569789509662,109,26,4,desktop,(not set),(none),Americas,Apparel,110.94999999999999
ID9044444019630799818,223,75,13,desktop,(not set),organic,Americas,Lifestyle,110.94
ID9044444019630799818,223,75,13,desktop,(not set),organic,Americas,Headgear,110.94
ID9044444019630799818,223,75,13,desktop,(not set),organic,Americas,Office,110.94
ID461656900049182225,50,18,4,desktop,(not set),(none),Americas,Apparel,110.76
ID461656900049182225,50,18,4,desktop,(not set),(none),Americas,Office,110.76
ID5617359298212558495,159,51,8,desktop,(not set),(none),Americas,Apparel,110.34
ID8792964538087565756,127,61,10,desktop,(not set),(none),Americas,Drinkware,110.31
ID8792964538087565756,127,61,10,desktop,(not set),(none),Americas,Bags,110.31
ID8436111518276224123,162,70,15,desktop,(not set),(none),Americas,Office,109.88
ID8436111518276224123,162,70,15,desktop,(not set),(none),Americas,Drinkware,109.88
ID8436111518276224123,162,70,15,desktop,(not set),(none),Americas,Bags,109.88
ID8436111518276224123,162,70,15,desktop,(not set),(none),Americas,Lifestyle,109.88
ID0953219118921998006,89,16,3,desktop,(not set),(none),Americas,Apparel,107.96
ID7727862869206137569,95,43,7,mobile,(not set),(none),Americas,Office,107.30000000000001
ID7727862869206137569,95,43,7,mobile,(not set),(none),Americas,Lifestyle,107.30000000000001
ID7727862869206137569,95,43,7,mobile,(not set),(none),Americas,Bottles,107.30000000000001
ID5575936581064854068,103,56,8,desktop,(not set),(none),Americas,Apparel,106.44
ID5575936581064854068,103,56,8,desktop,(not set),(none),Americas,Drinkware,106.44
ID5575936581064854068,103,56,8,desktop,(not set),(none),Americas,Electronics,106.44
ID8437936763415718280,102,48,7,desktop,(not set),(none),Americas,Electronics,105.98
ID8437936763415718280,102,48,7,desktop,(not set),(none),Americas,Apparel,105.98
ID8445874485122538874,18,8,3,desktop,(not set),(none),Americas,Apparel,105.96
ID7406663400303851481,61,40,6,desktop,(not set),(none),Americas,Apparel,103.96
ID7406663400303851481,61,40,6,desktop,(not set),(none),Americas,Lifestyle,103.96
ID2061193526205671721,203,64,9,desktop,(not set),organic,Americas,Drinkware,103.94999999999999
ID2061193526205671721,203,64,9,desktop,(not set),organic,Americas,Apparel,103.94999999999999
ID1144117197665161033,92,27,4,desktop,(not set),(none),Americas,Drinkware,103.92
ID9234156111722725905,73,25,4,tablet,(not set),(none),Americas,Bags,103.88
ID9234156111722725905,73,25,4,tablet,(not set),(none),Americas,Office,103.88
ID566269193391274218,241,114,16,desktop,(not set),(none),Americas,Office,103.10999999999999
ID566269193391274218,241,114,16,desktop,(not set),(none),Americas,Apparel,103.10999999999999
ID4528653182961606768,38,30,4,desktop,(not set),(none),Americas,Bags,102.99
ID4246596103361426339,187,89,12,desktop,(not set),referral,Americas,Electronics,102.92999999999999
ID4246596103361426339,187,89,12,desktop,(not set),(none),Americas,Apparel,102.92999999999999
ID1226763862355388070,849,232,30,desktop,(not set),(none),Americas,Office,102.75
ID1704026974933419709,47,12,2,desktop,(not set),(none),Americas,Drinkware,101.96
ID0774541134631990830,50,24,3,desktop,(not set),(none),Americas,Apparel,101.96
ID77222285299709169,407,95,13,desktop,(not set),organic,Americas,Apparel,101.91
ID77222285299709169,407,95,13,desktop,(not set),organic,Americas,Office,101.91
ID3844953690494102723,795,168,25,desktop,(not set),(none),Asia,Bags,101.76
ID3844953690494102723,795,168,25,desktop,(not set),(none),Asia,Office,101.76
ID1335574436340895717,25,14,4,desktop,(not set),(none),Americas,Bags,100.99
ID4618938783388951743,265,140,22,desktop,(not set),(none),Americas,Lifestyle,100.68
ID4618938783388951743,265,140,22,desktop,(not set),(none),Americas,Office,100.68
ID4618938783388951743,265,140,22,desktop,(not set),(none),Americas,Apparel,100.68
ID9088228363013905444,54,21,5,desktop,(not set),(none),Americas,Apparel,99.99
ID4081113831133757188,79,36,6,desktop,(not set),(none),Americas,Drinkware,99.96
ID928560936983652295,87,41,7,desktop,(not set),(none),Americas,Apparel,99.96
ID928560936983652295,87,41,7,desktop,(not set),(none),Americas,Bags,99.96
ID4081113831133757188,79,36,6,desktop,(not set),(none),Americas,More Bags,99.96
ID7394734384320759438,37,28,6,desktop,(not set),(none),Americas,Apparel,99.9
ID7394734384320759438,37,28,6,desktop,(not set),(none),Americas,Office,99.9
ID5359483083240024322,149,54,10,desktop,(not set),(none),Americas,Lifestyle,98.91
ID5359483083240024322,149,54,10,desktop,(not set),(none),Americas,Apparel,98.91
ID5359483083240024322,149,54,10,desktop,(not set),(none),Americas,Drinkware,98.91
ID8775794095398505821,60,15,3,desktop,(not set),(none),Americas,Drinkware,98.91
ID8169305932397665890,62,19,4,desktop,(not set),(none),Americas,Apparel,97.99
ID1776097454835233933,269,63,8,desktop,(not set),(none),Americas,Apparel,97.99
ID5767625286070900828,95,56,8,desktop,(not set),(none),Americas,Apparel,97.710000000000008
ID5767625286070900828,95,56,8,desktop,(not set),(none),Americas,Drinkware,97.710000000000008
ID1495136807015005077,137,44,5,desktop,(not set),(none),Americas,Apparel,97.55
ID4169715348324033215,41,27,4,desktop,(not set),(none),Americas,Apparel,97.16
ID1081131800379517088,227,89,13,desktop,(not set),(none),Americas,Office,97.15
ID1081131800379517088,227,89,13,desktop,(not set),(none),Americas,Apparel,97.15
ID1081131800379517088,227,89,13,desktop,(not set),organic,Americas,Apparel,97.15
ID1875834855839567395,251,102,12,desktop,(not set),(none),Americas,Office,97.03
ID3235007945976260672,142,36,7,desktop,(not set),referral,Americas,Apparel,96.99
ID6283772271551550075,110,70,9,desktop,(not set),(none),Americas,Apparel,96.99
ID0102127042498450827,74,25,7,desktop,(not set),(none),Americas,Drinkware,96.72
ID0102127042498450827,74,25,7,desktop,(not set),(none),Americas,Office,96.72
ID0102127042498450827,74,25,7,desktop,(not set),(none),Americas,Electronics,96.72
ID8793209921547478119,232,116,16,mobile,(not set),(none),Americas,Apparel,95.99
ID7878988161509239513,37,13,2,desktop,(not set),(none),Americas,Apparel,95.96
ID0170940722150121590,62,30,5,desktop,(not set),(none),Americas,Drinkware,95.96
ID6593140710602470169,65,25,4,desktop,(not set),(none),Americas,Apparel,95.96
ID0170940722150121590,62,30,5,desktop,(not set),(none),Americas,Apparel,95.96
ID3229423601682163075,54,14,3,desktop,(not set),(none),Americas,Office,95.91
ID3229423601682163075,54,14,3,desktop,(not set),(none),Americas,Apparel,95.91
ID5573862232372120211,157,39,8,desktop,(not set),(none),Americas,Office,94.92
ID5573862232372120211,157,39,8,desktop,(not set),(none),Americas,Lifestyle,94.92
ID5573862232372120211,157,39,8,desktop,(not set),(none),Americas,Drinkware,94.92
ID7587138749751940102,267,109,16,desktop,(not set),(none),Americas,Bags,94.14
ID7587138749751940102,267,109,16,desktop,(not set),(none),Americas,More Bags,94.14
ID7587138749751940102,267,109,16,desktop,(not set),(none),Americas,Office,94.14
ID0084741906853491251,198,77,11,desktop,(not set),(none),Americas,Apparel,93.99
ID9386787389707627667,62,30,4,desktop,(not set),referral,Americas,Drinkware,93.96
ID2224647012482768060,50,26,3,desktop,(not set),(none),Americas,Apparel,93.96
ID8355420463503976615,235,119,17,desktop,(not set),(none),Americas,Bags,93.8
ID8355420463503976615,235,119,17,desktop,(not set),(none),Americas,Drinkware,93.8
ID3917578150848610596,143,54,10,desktop,(not set),(none),Americas,Apparel,93.54
ID3948620639294319625,79,39,6,desktop,(not set),(none),Americas,Apparel,93.54
ID3917578150848610596,143,54,10,desktop,(not set),(none),Americas,${productitem.product.origCatName},93.54
ID0881924298992191221,64,33,5,desktop,(not set),(none),Americas,Apparel,91.99
ID1918500785081958231,343,69,10,mobile,(not set),(none),Americas,Apparel,91.96
ID44860406295705915,156,110,17,desktop,(not set),(none),Americas,Headgear,91.96
ID44860406295705915,156,110,17,desktop,(not set),(none),Americas,Drinkware,91.96
ID8670467728578251460,184,110,18,desktop,(not set),(none),Americas,Drinkware,91.9
ID8670467728578251460,184,110,18,desktop,(not set),(none),Americas,Electronics,91.9
ID768998327849146700,183,77,11,desktop,(not set),(none),Americas,Office,90.5
ID768998327849146700,183,77,11,desktop,(not set),(none),Americas,Apparel,90.5
ID6229372461405540359,60,18,4,desktop,(not set),(none),Americas,Apparel,89.96
ID3831430428572616166,251,70,10,desktop,(not set),(none),Americas,Apparel,89.96
ID5919562379041618004,603,149,21,desktop,(not set),(none),Americas,Apparel,89.94
ID5919562379041618004,603,149,21,desktop,(not set),(none),Americas,Office,89.94
ID6561435115855604355,59,28,5,desktop,(not set),(none),Americas,Apparel,89.91
ID6561435115855604355,59,28,5,desktop,(not set),(none),Americas,Office,89.91
ID1019144763983304316,35,7,3,desktop,(not set),(none),Americas,Waze,89.91
ID7281719665961519039,101,19,3,desktop,(not set),(none),Americas,Bags,88.99
ID4118701850493797627,103,31,7,desktop,(not set),(none),Americas,Drinkware,88.76
ID0223683667601132018,121,30,5,desktop,(not set),(none),Americas,Apparel,88.75
ID5626842040347507699,86,35,5,desktop,(not set),(none),Americas,Apparel,88.36
ID8415446163496582729,49,18,5,desktop,(not set),(none),Americas,Bags,87.99
ID1515533480532794253,168,87,11,desktop,(not set),(none),Americas,Apparel,87.98
ID6105491009859424939,52,24,3,desktop,(not set),(none),Americas,Apparel,87.96
ID5345276565851241365,221,97,11,desktop,(not set),(none),Americas,Apparel,87.19
ID0200858359127299953,49,26,4,desktop,(not set),(none),Americas,Apparel,87.19
ID6061471079783335159,70,34,6,desktop,(not set),(none),Americas,Bags,85.99
ID7762808356071305639,42,12,2,desktop,(not set),(none),Americas,Drinkware,85.96
ID3435879975978458700,65,36,5,desktop,(not set),(none),Americas,Apparel,85.96
ID5519565952610799337,21,16,4,desktop,(not set),(none),Americas,Electronics,85.39
ID0835258838123409003,157,103,14,desktop,(not set),(none),Americas,Apparel,85.16
ID2740397345984519878,54,36,4,desktop,(not set),(none),Americas,Apparel,84.99
ID0267986414856681204,89,36,6,desktop,(not set),(none),Americas,Apparel,84.76
ID0644443100947741701,100,35,6,desktop,(not set),organic,Americas,Lifestyle,84.0
ID9236111873622098497,28,15,4,desktop,(not set),(none),Americas,Bags,83.99
ID6641857110835940627,30,20,4,tablet,(not set),(none),Americas,Apparel,83.99
ID4776093048652012381,32,20,3,desktop,(not set),(none),Americas,Apparel,83.99
ID6985203880569403646,64,28,4,mobile,(not set),(none),Americas,Apparel,83.96
ID4926891053674493225,87,52,8,desktop,(not set),(none),Americas,Apparel,83.91
ID4926891053674493225,87,52,8,desktop,(not set),(none),Americas,Office,83.91
ID0839022439615677682,64,17,4,desktop,(not set),referral,Americas,Apparel,83.56
ID1725749160800980058,173,80,13,desktop,(not set),(none),Americas,Apparel,83.16
ID8527647041260806312,181,95,14,desktop,(not set),(none),Americas,Drinkware,83.16
ID8527647041260806312,181,95,14,desktop,(not set),(none),Americas,Apparel,83.16
ID1725749160800980058,173,80,13,desktop,(not set),(none),Americas,Drinkware,83.16
ID1520999328918083380,23,12,2,desktop,(not set),(none),Americas,Apparel,82.99
ID7251826796213283354,87,59,11,desktop,(not set),(none),Americas,Accessories,82.679999999999993
ID7251826796213283354,87,59,11,desktop,(not set),(none),Americas,Drinkware,82.679999999999993
ID7251826796213283354,87,59,11,desktop,(not set),(none),Americas,Office,82.679999999999993
ID9723761653714272430,116,40,8,desktop,(not set),(none),Americas,Office,82.44
ID9723761653714272430,116,40,8,desktop,(not set),(none),Americas,Apparel,82.44
ID3282526834147517212,150,41,6,desktop,(not set),(none),Americas,Apparel,82.39
ID3965352402334784734,142,57,7,desktop,(not set),(none),Americas,Apparel,82.36
ID0549958621872674126,21,12,2,desktop,(not set),(none),Americas,Apparel,82.19
ID2312901196911116113,429,131,19,desktop,(not set),(none),Americas,Bags,81.99
ID1114521449277749382,52,22,4,desktop,(not set),(none),Americas,Apparel,81.99
ID9523029968201478956,12,3,3,mobile,(not set),(none),Americas,Apparel,81.99
ID4691824911067935393,114,72,9,desktop,(not set),(none),Americas,Drinkware,81.96
ID8177926454449055094,136,52,7,desktop,(not set),organic,Americas,Apparel,81.96
