ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Products,Products_Category,CA
ORD201610171856,desktop,Windows,(not set),(none),Americas,8,2,267.84
ORD201611051311,desktop,Windows,(not set),(none),Americas,8,4,267.84
ORD201612092754,desktop,Macintosh,(not set),(none),Americas,8,2,267.8
ORD201703232620,desktop,Windows,(not set),(none),Americas,8,2,267.8
ORD201612123131,desktop,Macintosh,(not set),(none),Americas,2,1,267.78
ORD201707062402,desktop,Macintosh,(not set),(none),Americas,2,1,267.7
ORD201703282271,desktop,Macintosh,(not set),(none),Americas,2,1,267.45
ORD201610122121,desktop,Macintosh,(not set),(none),Americas,10,1,267.35
ORD201611172372,desktop,Windows,(not set),(none),Americas,10,3,267.3
ORD201705192376,desktop,Macintosh,(not set),referral,Americas,6,3,267.21
ORD201703041484,desktop,Macintosh,(not set),(none),Americas,4,2,267.16
ORD201704202129,desktop,Windows,(not set),(none),Americas,8,2,267.04
ORD201703191343,desktop,Macintosh,(not set),(none),Americas,8,2,267.0
ORD201703062207,desktop,Macintosh,(not set),organic,Americas,6,1,266.90999999999997
ORD201705182695,desktop,Macintosh,(not set),(none),Americas,2,1,266.75
ORD201707291379,desktop,Windows,(not set),(none),Americas,10,3,266.5
ORD201612172249,desktop,Macintosh,(not set),(none),Americas,6,2,266.31
ORD201610291136,desktop,Chrome OS,(not set),(none),Americas,8,3,266.24
ORD201611102165,desktop,Macintosh,(not set),(none),Americas,8,3,266.24
ORD201701081481,desktop,Macintosh,(not set),(none),Americas,8,2,266.24
ORD201703111405,desktop,Macintosh,(not set),(none),Americas,8,4,266.2
ORD201608291507,desktop,Macintosh,(not set),(none),Americas,6,1,266.1
ORD201706122548,desktop,Windows,(not set),organic,Americas,6,2,265.98
ORD201703142029,desktop,Macintosh,(not set),organic,Americas,4,1,265.96
ORD201707312354,desktop,Macintosh,(not set),(none),Americas,4,2,265.88
ORD201703212302,desktop,Macintosh,(not set),(none),Americas,4,1,265.56
ORD201707081698,desktop,Macintosh,(not set),(none),Americas,12,5,265.56
ORD201701201867,desktop,Macintosh,(not set),(none),Americas,4,2,265.52
ORD201610031695,desktop,Macintosh,(not set),(none),Americas,8,1,265.44
ORD201704141510,desktop,Macintosh,(not set),(none),Americas,6,1,265.23
ORD201610211855,desktop,Macintosh,(not set),(none),Americas,12,4,264.9
ORD201610242251,desktop,Macintosh,(not set),(none),Americas,8,1,264.72
ORD201701121931,desktop,Macintosh,(not set),(none),Americas,6,2,264.51
ORD201611232340,desktop,Macintosh,(not set),(none),Americas,6,2,264.09000000000003
ORD201610182103,desktop,Linux,(not set),(none),Americas,4,1,263.96
ORD201611061400,desktop,Macintosh,(not set),(none),Americas,4,1,263.96
ORD201703272284,desktop,Chrome OS,(not set),(none),Americas,4,1,263.96
ORD20160828899,desktop,Macintosh,(not set),referral,Americas,10,1,263.95
ORD201702062155,desktop,Macintosh,(not set),(none),Americas,6,3,263.90999999999997
ORD201610102072,desktop,Macintosh,(not set),(none),Americas,8,1,263.84
ORD201704112181,desktop,Macintosh,(not set),(none),Americas,4,1,263.84
ORD201706022227,desktop,Macintosh,(not set),organic,Americas,8,2,263.84
ORD201705071444,desktop,Windows,(not set),organic,Americas,12,1,263.76
ORD201701032473,desktop,Macintosh,(not set),(none),Americas,10,2,263.75
ORD201609251119,desktop,Chrome OS,(not set),(none),Americas,12,1,263.52000000000004
ORD201702142249,desktop,Windows,AW - Accessories,cpc,Americas,12,3,263.1
ORD201608231813,desktop,Windows,(not set),organic,Americas,4,1,263.06
ORD201707182742,mobile,iOS,(not set),organic,Americas,6,1,263.04
ORD201705032039,desktop,Macintosh,(not set),(none),Americas,8,1,263.0
ORD201706282560,desktop,Macintosh,(not set),(none),Americas,6,1,262.92
ORD201703171793,desktop,Macintosh,(not set),(none),Americas,6,3,262.68
ORD201704282189,desktop,Macintosh,(not set),organic,Americas,8,2,262.64
ORD201703072282,desktop,Macintosh,(not set),organic,Americas,6,1,262.62
ORD201707172573,desktop,Macintosh,(not set),(none),Americas,6,3,262.56
ORD201701032557,desktop,Macintosh,(not set),(none),Americas,8,2,262.46000000000004
ORD201610021047,desktop,Chrome OS,(not set),organic,Americas,6,1,262.44
ORD201704052121,desktop,Macintosh,(not set),(none),Americas,8,1,262.4
ORD201611102215,desktop,Macintosh,(not set),(none),Americas,10,4,261.95
ORD201608181804,desktop,Macintosh,(not set),(none),Americas,6,1,261.93
ORD201609071670,desktop,Windows,(not set),organic,Americas,8,1,261.84
ORD201608221725,tablet,iOS,(not set),organic,Americas,8,1,261.56
ORD201610062127,desktop,Macintosh,(not set),(none),Americas,6,1,261.45000000000005
ORD201702201986,desktop,Macintosh,(not set),organic,Americas,8,1,261.44
ORD201701191980,desktop,Macintosh,(not set),(none),Americas,8,2,261.4
ORD201701071104,desktop,Macintosh,(not set),(none),Americas,10,3,261.1
ORD201706251571,desktop,Macintosh,(not set),(none),Americas,6,1,261.0
ORD201707102788,desktop,Macintosh,(not set),(none),Americas,4,2,260.96
ORD201608121536,desktop,Macintosh,(not set),(none),Americas,6,1,260.94
ORD201707312501,desktop,Macintosh,(not set),(none),Americas,6,1,260.94
ORD201610281685,desktop,Macintosh,(not set),(none),Americas,2,1,260.91
ORD201703022023,mobile,iOS,(not set),organic,Americas,6,3,260.90999999999997
ORD201612203106,desktop,Macintosh,(not set),(none),Americas,8,3,260.6
ORD201706101583,desktop,Macintosh,(not set),(none),Americas,8,2,260.6
ORD201705242531,desktop,Macintosh,(not set),organic,Americas,12,2,260.52000000000004
ORD201707132674,desktop,Macintosh,(not set),(none),Americas,8,1,260.32
ORD201705291773,desktop,Macintosh,(not set),organic,Americas,8,1,260.24
ORD201706132024,desktop,Macintosh,(not set),(none),Americas,2,1,260.2
ORD201703021985,desktop,Macintosh,(not set),organic,Americas,8,3,259.84
ORD201706092044,tablet,Android,(not set),(none),Americas,8,2,259.84
ORD201611102145,desktop,Macintosh,(not set),(none),Americas,4,1,259.8
ORD201612182056,desktop,Chrome OS,(not set),(none),Americas,10,3,259.8
ORD201703171849,desktop,Macintosh,(not set),(none),Americas,6,1,259.65
ORD201706013041,desktop,Linux,(not set),(none),Americas,6,1,259.59000000000003
ORD201701291580,desktop,Macintosh,(not set),(none),Americas,10,3,259.45
ORD201703302176,desktop,Windows,(not set),(none),Americas,6,1,259.40999999999997
ORD201705112330,desktop,Macintosh,(not set),(none),Americas,8,1,259.04
ORD201702111519,mobile,iOS,(not set),(none),Americas,2,1,258.9
ORD201608051803,desktop,Macintosh,(not set),organic,Americas,8,1,258.88
ORD201701182198,desktop,Macintosh,(not set),(none),Americas,12,4,258.84
ORD201610301230,desktop,Macintosh,(not set),(none),Americas,8,1,258.24
ORD201706282691,desktop,Macintosh,(not set),(none),Americas,8,2,258.12
ORD201705291853,desktop,Macintosh,(not set),(none),Americas,8,2,258.08
ORD201610122078,desktop,Macintosh,(not set),(none),Americas,4,1,258.0
ORD201705042088,desktop,Macintosh,(not set),(none),Americas,4,1,257.96
ORD201609121684,desktop,Windows,(not set),organic,Americas,8,1,257.8
ORD201707081687,desktop,Windows,(not set),organic,Americas,6,2,257.76
ORD201611212515,desktop,Macintosh,(not set),(none),Americas,8,2,257.44
ORD201612112184,desktop,Macintosh,(not set),(none),Americas,6,1,257.34000000000003
ORD201704242027,desktop,Macintosh,(not set),(none),Americas,6,1,257.31
ORD201703102032,mobile,Android,(not set),referral,Americas,2,1,257.0
ORD201611172344,desktop,Macintosh,(not set),(none),Americas,6,2,256.71
ORD201705092223,desktop,Windows,(not set),organic,Americas,10,2,256.70000000000005
ORD201707252564,desktop,Macintosh,(not set),(none),Americas,8,2,256.4
ORD201707282359,desktop,Windows,(not set),organic,Americas,8,2,256.28
ORD201608231838,desktop,Macintosh,(not set),(none),Americas,8,1,256.2
ORD201707151553,desktop,Chrome OS,(not set),(none),Americas,8,3,256.2
ORD201705121497,desktop,Macintosh,(not set),(none),Americas,6,2,255.99
ORD201609152069,desktop,Chrome OS,(not set),(none),Americas,4,1,255.96
ORD201610151272,desktop,Chrome OS,(not set),(none),Americas,4,2,255.96
ORD201611072073,desktop,Windows,(not set),(none),Americas,8,2,255.84
ORD201705012175,desktop,Macintosh,(not set),(none),Americas,8,1,255.84
ORD201612152916,desktop,Windows,(not set),(none),Americas,8,4,255.8
ORD201702232198,desktop,Windows,(not set),organic,Americas,16,2,255.68000000000004
ORD201609281792,desktop,Linux,(not set),(none),Americas,4,1,255.6
ORD201701131769,desktop,Macintosh,(not set),cpm,Americas,4,1,255.54
ORD201707172105,desktop,Chrome OS,(not set),(none),Americas,10,1,255.5
ORD201705092271,desktop,Linux,(not set),(none),Americas,8,4,255.08
ORD201608111714,desktop,Macintosh,(not set),organic,Americas,6,1,255.06
ORD201704042316,desktop,Chrome OS,(not set),(none),Americas,10,5,254.95000000000002
ORD201610062120,desktop,Macintosh,(not set),(none),Americas,6,1,254.91
ORD201612053171,desktop,Macintosh,(not set),(none),Americas,6,2,254.88
ORD201705102156,desktop,Macintosh,(not set),(none),Americas,4,2,254.8
ORD201610043323,desktop,Macintosh,(not set),(none),Americas,10,1,254.75
ORD201706241433,desktop,Chrome OS,(not set),(none),Americas,10,3,254.75
ORD201703171842,desktop,Macintosh,(not set),(none),Americas,18,2,254.70000000000005
ORD201612203113,desktop,Chrome OS,(not set),(none),Americas,10,3,254.7
ORD201611222200,desktop,Macintosh,(not set),(none),Americas,4,1,254.36
ORD201705173107,desktop,Windows,(not set),(none),Americas,4,1,253.96
ORD201608251599,tablet,Android,(not set),(none),Americas,4,1,253.9
ORD201612123668,desktop,Windows,(not set),(none),Americas,14,3,253.47000000000003
ORD201610231433,desktop,Macintosh,(not set),(none),Americas,8,1,253.44
ORD201703031900,desktop,Linux,(not set),(none),Americas,8,1,253.44
ORD201702172402,desktop,Macintosh,(not set),(none),Americas,2,1,253.29
ORD20160911966,desktop,Macintosh,(not set),(none),Americas,12,1,253.14
ORD201705042275,desktop,Macintosh,(not set),organic,Americas,8,2,252.84
ORD201707132502,desktop,Macintosh,(not set),(none),Americas,8,1,252.72
ORD201612053175,desktop,Macintosh,(not set),(none),Americas,8,1,252.64
ORD201611021962,desktop,Macintosh,(not set),(none),Americas,10,3,252.3
ORD201704251938,desktop,Macintosh,(not set),(none),Americas,8,1,252.0
ORD201612072647,desktop,Windows,(not set),(none),Americas,4,1,251.96
ORD201612181995,desktop,Macintosh,(not set),(none),Americas,4,1,251.96
ORD201704112302,desktop,Macintosh,(not set),(none),Americas,6,2,251.94
ORD201609191749,desktop,Macintosh,(not set),organic,Americas,8,1,251.84
ORD201612112192,mobile,iOS,(not set),(none),Americas,8,2,251.84
ORD201612162974,desktop,Macintosh,(not set),referral,Americas,8,4,251.84
ORD201704182214,desktop,Macintosh,(not set),(none),Americas,8,4,251.84
ORD201608161907,desktop,Macintosh,AW - Dynamic Search Ads Whole Site,cpc,Americas,4,1,251.74
ORD201704122271,desktop,Chrome OS,(not set),organic,Americas,14,4,251.64999999999998
ORD201608051736,desktop,Windows,(not set),(none),Americas,8,1,251.48
ORD201705012035,desktop,Windows,(not set),(none),Americas,6,1,251.43
ORD201609301416,desktop,Macintosh,(not set),(none),Americas,6,1,251.31
ORD201704282216,desktop,Macintosh,(not set),(none),Americas,6,1,251.31
ORD201706122555,desktop,Windows,(not set),(none),Americas,6,1,251.31
ORD201612092723,desktop,Macintosh,(not set),(none),Americas,8,2,251.0
ORD201609071638,desktop,Linux,(not set),(none),Americas,6,1,250.92000000000002
ORD201706232073,desktop,Macintosh,(not set),(none),Americas,6,2,250.77
ORD201611111772,desktop,Macintosh,(not set),(none),Americas,6,1,250.74
ORD201702232175,desktop,Chrome OS,(not set),(none),Americas,6,1,250.70999999999998
ORD201703051590,desktop,Chrome OS,(not set),(none),Americas,6,1,250.70999999999998
ORD201608152032,desktop,Linux,(not set),(none),Americas,8,1,250.64
ORD201608291554,desktop,Macintosh,(not set),(none),Americas,6,1,250.53000000000003
ORD201612271858,desktop,Macintosh,(not set),(none),Americas,8,1,250.52
ORD201608091700,desktop,Macintosh,(not set),(none),Americas,4,1,250.2
ORD201608161903,desktop,Macintosh,(not set),(none),Americas,8,1,250.08
ORD201612022185,desktop,Macintosh,(not set),(none),Americas,6,1,250.04999999999998
ORD201704202170,desktop,Macintosh,(not set),organic,Americas,4,2,249.96
ORD201706101567,desktop,Macintosh,(not set),(none),Americas,4,2,249.96
ORD201707242382,desktop,Macintosh,(not set),organic,Americas,12,2,249.81
ORD201702072088,desktop,Windows,(not set),(none),Americas,2,1,249.78
ORD201702282082,desktop,Windows,(not set),(none),Americas,4,1,249.78
ORD201703222257,desktop,Linux,(not set),(none),Americas,8,1,249.44
ORD201610211807,desktop,Macintosh,(not set),(none),Americas,6,2,249.12
ORD201704032047,desktop,Macintosh,(not set),organic,Americas,2,1,248.88
ORD201704141559,desktop,Macintosh,(not set),(none),Americas,6,2,248.88
ORD201612133228,desktop,Linux,(not set),(none),Americas,4,2,248.76
ORD201706012895,desktop,Macintosh,(not set),(none),Americas,4,1,248.76
ORD201703202142,desktop,Chrome OS,(not set),(none),Americas,8,3,248.68
ORD201612182078,desktop,Macintosh,(not set),(none),Americas,8,1,248.64
ORD201701042356,desktop,Macintosh,(not set),(none),Americas,8,2,248.64
ORD201705022330,desktop,Windows,(not set),(none),Americas,4,2,248.48
ORD201608051790,desktop,Windows,(not set),organic,Americas,6,1,248.43
ORD201707262740,desktop,Macintosh,(not set),(none),Americas,6,1,248.34
ORD201608221744,desktop,Macintosh,(not set),(none),Americas,8,1,248.12
ORD201612133275,desktop,Linux,(not set),(none),Americas,4,1,247.96
ORD201705182889,desktop,Macintosh,(not set),organic,Americas,8,3,247.84
ORD201705211546,desktop,Macintosh,(not set),(none),Americas,6,1,247.62
ORD20161002926,desktop,Macintosh,(not set),(none),Americas,8,1,247.04
ORD201608042005,desktop,Macintosh,(not set),(none),Americas,4,1,247.0
ORD201703151838,desktop,Windows,(not set),(none),Americas,2,1,247.0
ORD201609191734,desktop,Chrome OS,(not set),(none),Americas,4,1,246.92
ORD201701201866,desktop,Chrome OS,(not set),(none),Americas,6,2,246.51
ORD201608152150,desktop,Linux,(not set),(none),Americas,6,1,246.27
ORD201702282014,desktop,Macintosh,(not set),(none),Americas,4,2,246.24
ORD201609151909,desktop,Macintosh,(not set),(none),Americas,4,1,246.0
ORD201609261693,desktop,Macintosh,(not set),(none),Americas,4,1,245.96
ORD201704042370,desktop,Linux,(not set),(none),Americas,4,2,245.96
ORD201608191489,desktop,Macintosh,(not set),(none),Americas,4,1,245.94
ORD201706122480,desktop,Macintosh,(not set),(none),Americas,4,1,245.92
ORD201706142315,desktop,Macintosh,(not set),(none),Americas,4,1,245.92
ORD201611072086,desktop,Macintosh,(not set),(none),Americas,6,2,245.91
ORD201612092595,desktop,Linux,(not set),(none),Americas,6,2,245.91
ORD201707202454,desktop,Macintosh,(not set),organic,Americas,6,2,245.85000000000002
ORD201704252214,desktop,Macintosh,(not set),(none),Americas,8,3,245.4
ORD201705121991,desktop,Linux,(not set),organic,Americas,8,1,245.12
ORD201612053116,desktop,Linux,(not set),(none),Americas,10,4,244.85
ORD201707282309,desktop,Macintosh,(not set),cpm,Americas,12,1,244.55999999999997
ORD20160807934,desktop,Windows,(not set),(none),Americas,6,1,244.41
ORD201612221984,desktop,Chrome OS,(not set),(none),Americas,4,1,244.28
ORD201704102221,desktop,Windows,(not set),referral,Americas,10,2,244.1
ORD201707252467,desktop,Macintosh,(not set),referral,Americas,8,3,244.04
ORD201611302828,desktop,Chrome OS,(not set),(none),Americas,4,1,243.96
ORD201612062872,desktop,Macintosh,(not set),(none),Americas,4,1,243.96
ORD201612124003,desktop,Macintosh,(not set),referral,Americas,4,1,243.96
ORD201707212220,desktop,Macintosh,AW - Dynamic Search Ads Whole Site,cpc,Americas,2,1,243.88
ORD201612041899,desktop,Windows,(not set),(none),Americas,8,3,243.8
ORD201609231471,mobile,iOS,(not set),(none),Americas,8,1,243.76
ORD201612271854,desktop,Windows,(not set),(none),Americas,8,3,243.76
ORD201701092148,desktop,Macintosh,(not set),referral,Americas,2,1,243.6
ORD201701131757,desktop,Linux,(not set),(none),Americas,4,1,243.56
ORD201612022392,desktop,Windows,(not set),(none),Americas,8,2,243.48
ORD201706062576,desktop,Macintosh,(not set),(none),Asia,16,2,243.44000000000003
ORD201608081918,desktop,Macintosh,(not set),organic,Americas,6,1,243.42000000000002
ORD201706222299,desktop,Windows,(not set),(none),Americas,4,2,242.8
ORD201706132361,desktop,Chrome OS,(not set),(none),Americas,10,2,242.75
ORD201608231827,desktop,Windows,(not set),(none),Americas,8,1,242.68
ORD201608152136,desktop,Macintosh,(not set),(none),Americas,8,1,242.6
ORD201612193415,desktop,Macintosh,(not set),(none),Americas,16,2,242.16
ORD201704301392,desktop,Macintosh,(not set),(none),Americas,4,2,241.92
ORD201701092182,desktop,Macintosh,(not set),(none),Americas,4,2,241.84
ORD201610301267,desktop,Macintosh,(not set),(none),Americas,4,1,241.76
ORD201705281535,desktop,Macintosh,(not set),(none),Americas,10,3,241.75
ORD201610061946,desktop,Macintosh,(not set),(none),Americas,2,1,241.7
ORD201707182816,desktop,Macintosh,(not set),(none),Americas,10,2,241.45
ORD201702212339,desktop,Windows,(not set),(none),Americas,8,1,241.44
ORD201704192214,desktop,Windows,(not set),organic,Americas,14,2,241.07999999999998
ORD201702141966,desktop,Macintosh,(not set),organic,Americas,2,1,240.94
ORD201707262466,desktop,Macintosh,(not set),organic,Americas,6,3,240.89999999999998
ORD201707312556,desktop,Macintosh,(not set),(none),Americas,10,3,240.79999999999998
ORD201702212293,desktop,Windows,(not set),organic,Americas,14,1,240.72999999999996
ORD201610101744,desktop,Macintosh,(not set),(none),Americas,2,1,240.5
ORD201610181879,desktop,Macintosh,(not set),(none),Americas,2,1,240.5
ORD201707212286,desktop,Macintosh,(not set),(none),Americas,10,2,240.45000000000002
ORD201608231713,desktop,Macintosh,(not set),(none),Americas,4,1,240.24
ORD201701311888,desktop,Macintosh,(not set),(none),Americas,8,1,240.0
ORD201706272687,desktop,Linux,(not set),(none),Americas,6,1,240.0
ORD201611041950,desktop,Windows,(not set),(none),Americas,6,1,239.91
ORD201611222353,desktop,Macintosh,(not set),(none),Americas,6,2,239.91
ORD201705312635,desktop,Macintosh,(not set),(none),Americas,6,3,239.91
ORD201612301134,desktop,Macintosh,(not set),(none),Americas,12,4,239.76000000000002
ORD201703272254,desktop,Macintosh,(not set),organic,Americas,8,3,239.56
